seed,model_kind,node_index,mean_abs_activity
0,connectome,380,1.2872262001037598
0,connectome,381,1.2872284650802612
0,connectome,382,1.2872284650802612
0,connectome,383,1.2872284650802612
0,connectome,384,1.2872284650802612
0,connectome,385,1.2872284650802612
0,connectome,386,1.2872284650802612
0,connectome,387,1.28725266456604
0,connectome,388,1.287308931350708
0,connectome,389,1.287642240524292
0,connectome,390,1.2879974842071533
0,connectome,391,1.2880241870880127
0,connectome,392,1.287903070449829
0,connectome,393,1.2875970602035522
0,connectome,394,1.2874999046325684
0,connectome,395,1.2872803211212158
0,connectome,396,1.2872270345687866
0,connectome,397,1.2872228622436523
0,connectome,398,1.287207841873169
0,connectome,399,1.287152886390686
0,connectome,400,1.2869542837142944
0,connectome,401,1.2862153053283691
0,connectome,402,1.2834237813949585
0,connectome,403,1.2726831436157227
0,connectome,404,1.230420470237732
0,connectome,405,1.059289813041687
0,connectome,406,1.2866257429122925
0,connectome,407,1.2871311902999878
0,connectome,408,1.28721284866333
0,connectome,409,1.2872262001037598
0,connectome,410,1.2872284650802612
0,connectome,411,1.2872284650802612
0,connectome,412,1.2872284650802612
0,connectome,413,1.2872284650802612
0,connectome,414,1.2872284650802612
0,connectome,415,1.2872284650802612
0,connectome,416,1.2872284650802612
0,connectome,417,1.28725266456604
0,connectome,418,1.287308931350708
0,connectome,419,1.287650465965271
0,connectome,420,1.2878614664077759
0,connectome,421,1.2879029512405396
0,connectome,422,1.2875683307647705
0,connectome,423,1.2875365018844604
0,connectome,424,1.2874945402145386
0,connectome,425,1.2874345779418945
0,connectome,426,1.2872487306594849
0,connectome,427,1.2872192859649658
0,connectome,428,1.2871928215026855
0,connectome,429,1.2870850563049316
0,connectome,430,1.2866357564926147
0,connectome,431,1.2847265005111694
0,connectome,432,1.276444435119629
0,connectome,433,1.2398275136947632
0,connectome,434,1.0750387907028198
0,connectome,435,1.2871311902999878
0,connectome,436,1.28721284866333
0,connectome,437,1.2872262001037598
0,connectome,438,1.2872284650802612
0,connectome,439,1.2872284650802612
0,connectome,440,1.2872284650802612
0,connectome,441,1.2872284650802612
0,connectome,442,1.2872284650802612
0,connectome,443,1.2872284650802612
0,connectome,444,1.2872284650802612
0,connectome,445,1.2872284650802612
0,connectome,446,1.28725266456604
0,connectome,447,1.287404179573059
0,connectome,448,1.2875717878341675
0,connectome,449,1.2875711917877197
0,connectome,450,1.287711501121521
0,connectome,451,1.2875410318374634
0,connectome,452,1.2874945402145386
0,connectome,453,1.2874945402145386
0,connectome,454,1.2874929904937744
0,connectome,455,1.287398099899292
0,connectome,456,1.287201166152954
0,connectome,457,1.2871185541152954
0,connectome,458,1.2867405414581299
0,connectome,459,1.285031795501709
0,connectome,460,1.2772547006607056
0,connectome,461,1.24161958694458
0,connectome,462,1.0775094032287598
0,connectome,463,1.28721284866333
0,connectome,464,1.2872262001037598
0,connectome,465,1.2872284650802612
0,connectome,466,1.2872284650802612
0,connectome,467,1.2872284650802612
0,connectome,468,1.2872284650802612
0,connectome,469,1.2872284650802612
0,connectome,470,1.2872284650802612
0,connectome,471,1.2872284650802612
0,connectome,472,1.2872284650802612
0,connectome,473,1.2872284650802612
0,connectome,474,1.287233829498291
0,connectome,475,1.287507176399231
0,connectome,476,1.2875365018844604
0,connectome,477,1.2875410318374634
0,connectome,478,1.2873446941375732
0,connectome,479,1.2874672412872314
0,connectome,480,1.2874945402145386
0,connectome,481,1.2874934673309326
0,connectome,482,1.287489652633667
0,connectome,483,1.2874723672866821
0,connectome,484,1.287263035774231
0,connectome,485,1.286765694618225
0,connectome,486,1.2851017713546753
0,connectome,487,1.277427077293396
0,connectome,488,1.2419675588607788
0,connectome,489,1.077936053276062
0,connectome,490,1.2872262001037598
0,connectome,491,1.2872284650802612
0,connectome,492,1.2872284650802612
0,connectome,493,1.2872284650802612
0,connectome,494,1.2872284650802612
0,connectome,495,1.2872284650802612
0,connectome,496,1.2872284650802612
0,connectome,497,1.2872284650802612
0,connectome,498,1.2872284650802612
0,connectome,499,1.2872284650802612
0,connectome,500,1.2872284650802612
0,connectome,501,1.2872917652130127
0,connectome,502,1.2874945402145386
0,connectome,503,1.2874945402145386
0,connectome,504,1.2874571084976196
0,connectome,505,1.2872284650802612
0,connectome,506,1.2873116731643677
0,connectome,507,1.2874929904937744
0,connectome,508,1.2874902486801147
0,connectome,509,1.2874733209609985
0,connectome,510,1.287395715713501
0,connectome,511,1.2870374917984009
0,connectome,512,1.2852107286453247
0,connectome,513,1.2774635553359985
0,connectome,514,1.2420367002487183
0,connectome,515,1.078014850616455
0,connectome,516,1.2872284650802612
0,connectome,517,1.2872284650802612
0,connectome,518,1.2872284650802612
0,connectome,519,1.2872284650802612
0,connectome,520,1.2872284650802612
0,connectome,521,1.2872284650802612
0,connectome,522,1.2872284650802612
0,connectome,523,1.2872284650802612
0,connectome,524,1.2872284650802612
0,connectome,525,1.2872284650802612
0,connectome,526,1.2872284650802612
0,connectome,527,1.287444829940796
0,connectome,528,1.2874945402145386
0,connectome,529,1.2874945402145386
0,connectome,530,1.2872995138168335
0,connectome,531,1.2872284650802612
0,connectome,532,1.2872273921966553
0,connectome,533,1.287347674369812
0,connectome,534,1.287473440170288
0,connectome,535,1.2873961925506592
0,connectome,536,1.2870391607284546
0,connectome,537,1.2853872776031494
0,connectome,538,1.2777152061462402
0,connectome,539,1.2421131134033203
0,connectome,540,1.0780295133590698
0,connectome,541,1.2872284650802612
0,connectome,542,1.2872284650802612
0,connectome,543,1.2872284650802612
0,connectome,544,1.2872284650802612
0,connectome,545,1.2872284650802612
0,connectome,546,1.2872284650802612
0,connectome,547,1.2872284650802612
0,connectome,548,1.2872284650802612
0,connectome,549,1.2872284650802612
0,connectome,550,1.2872284650802612
0,connectome,551,1.2872602939605713
0,connectome,552,1.2874945402145386
0,connectome,553,1.2874945402145386
0,connectome,554,1.2874835729599
0,connectome,555,1.2872284650802612
0,connectome,556,1.2872273921966553
0,connectome,557,1.287224292755127
0,connectome,558,1.2872028350830078
0,connectome,559,1.2872945070266724
0,connectome,560,1.2870395183563232
0,connectome,561,1.285387635231018
0,connectome,562,1.27773916721344
0,connectome,563,1.2423198223114014
0,connectome,564,1.0782500505447388
0,connectome,565,1.2872284650802612
0,connectome,566,1.2872284650802612
0,connectome,567,1.2872284650802612
0,connectome,568,1.2872284650802612
0,connectome,569,1.2872284650802612
0,connectome,570,1.2872284650802612
0,connectome,571,1.2872284650802612
0,connectome,572,1.2872284650802612
0,connectome,573,1.2872284650802612
0,connectome,574,1.2872284650802612
0,connectome,575,1.287415862083435
0,connectome,576,1.2874945402145386
0,connectome,577,1.2874945402145386
0,connectome,578,1.2873377799987793
0,connectome,579,1.2872273921966553
0,connectome,580,1.287224292755127
0,connectome,581,1.2872073650360107
0,connectome,582,1.2871301174163818
0,connectome,583,1.2867908477783203
0,connectome,584,1.285320520401001
0,connectome,585,1.2777401208877563
0,connectome,586,1.2423206567764282
